"fileID","classID","mfcc_avg_0","mfcc_avg_1","mfcc_avg_2","mfcc_avg_3","mfcc_avg_4","mfcc_avg_5","mfcc_avg_6","mfcc_avg_7","mfcc_avg_8","mfcc_avg_9","mfcc_avg_10","mfcc_avg_11","mfcc_avg_12","mfcc_avg_13","mfcc_avg_14","mfcc_avg_15","mfcc_avg_16","mfcc_avg_17","mfcc_avg_18","mfcc_avg_19","mfcc_avg_20","mfcc_avg_21","mfcc_avg_22","mfcc_avg_23","mfcc_avg_24","mfcc_avg_25","mfcc_avg_26","mfcc_avg_27","mfcc_avg_28","mfcc_avg_29","mfcc_avg_30","mfcc_avg_31","mfcc_avg_32","mfcc_avg_33","mfcc_avg_34","mfcc_avg_35","mfcc_avg_36","mfcc_avg_37","mfcc_avg_38","mfcc_avg_39"
0,3,-185.2775089097255,24.71528214252955,-52.721172657839915,-4.467277432654597,-13.375871068421585,-9.382905544329184,-8.968371650079181,4.830915914457712,-3.4463294351624394,1.3848926852904577,-0.45511583606053774,10.126377298341254,-3.030828275074949,4.079869688273803,1.551183708219884,10.046060812548697,-1.9879530090718651,6.064255908642617,-3.481709373734153,1.3092857094538832,-1.873459963969013,-0.4588365068285771,-2.5537489589959335,1.5315327091840893,-2.904735440677413,9.336654672563068,-2.993825837473031,4.964844389578788,-3.0388419218699396,2.5062282924826307,-4.525945753995086,3.5742492134173083,-2.5021363248226254,2.591789073337045,-4.248487230788352,3.455240024632429,-2.105190732053791,2.017212576604657,-0.7498300882465059,3.900139674113965
1,3,-66.99766179085142,30.684135978561827,-58.948439700304164,-10.549854126379227,-22.15476144608737,-13.733968261844446,-14.991830733165138,0.1679858035544361,-7.41153001546331,3.769073707260007,3.8077237123323586,10.786795012855881,1.104960157728209,7.4597283518899165,-0.9346946806230244,6.55989400632851,-3.2620960763904363,3.720473306856684,-5.07714989996953,-1.786832647307071,-5.728762725168215,-0.6803507538988607,-0.5047125699895498,4.532103547692121,-0.09085986687227841,9.78528167699578,-0.37385719081300267,5.109915881081774,-2.5450308662548897,4.148753277008307,-1.7188684719652767,5.40096292498709,-2.0952886707473737,0.2903012039252104,-4.225451426745319,1.2159215849495704,-4.33799629665669,-0.13162894415765652,-1.0345553502645053,2.4904275670280125
2,3,-140.716197489095,38.03806703548955,-61.23861716679501,1.5473873735775572,-14.170891672111388,-11.896468807743256,-11.689808326428034,3.3410154728169252,-4.976274501339186,1.230725348457687,0.8704330573881305,8.313974207474086,-6.09943082854594,2.176161965058049,-3.1901488302150147,3.208780707802606,-4.147949021401707,3.4097273962857244,-2.722280238216311,1.7208348991802307,-2.482435277365019,2.220876699313037,-0.28514365732081165,3.317871021868403,-3.000584000483336,5.605513117135788,-2.525756567486334,4.65036037780037,-2.1550990817355413,4.241844902005168,-2.4095767520730065,4.853222601873484,-0.759955411960132,2.320973374875259,-2.8445275595703556,2.017696019238331,-3.8361957168548284,-0.7817885908039395,-1.9926369495649705,3.1051430404973672
3,2,-94.60322200916491,78.25533260553874,-8.214077301355442,4.9653508691543236,-10.833478909173635,-1.3092905596591728,-9.16612204657166,5.393172182924453,-9.489492821136533,1.4043676011400397,-6.433275194630881,0.6093090952779001,-4.926178761879275,2.2117977031718112,-3.703070884481493,4.047705098774332,-2.3791857734431994,5.325651229365288,-2.436249123887828,5.195596319439411,-2.7213470474823187,2.8239180506549446,-1.5838106724305898,4.4442213972436875,-2.454811482326392,2.7469360055422394,-1.793527564267874,3.8768850989113712,-1.6742963164105187,2.2879568528301895,-1.823489769485709,3.6180248472430696,-0.8931380752255959,3.977394465640215,-1.0118520268838733,2.767388620675881,-0.7970712883894004,2.6353940209158626,-1.0395410735463981,2.805721494353469
4,2,-141.40315142282302,92.3082433277719,-8.790955582967529,5.982218745888769,-10.755199397254382,-1.0225123381825336,-8.938991495559618,3.8421277372868308,-7.462049082338254,2.0182921072493865,-5.347748176708801,2.1191396952104338,-5.157935489045028,3.2885489893939464,-2.8664162374803537,4.201134270610261,-2.291723945917483,5.06844433977509,-2.864971052640403,4.193677723137844,-2.1110776227604933,3.2312008065374163,-1.6360590066077232,4.008068271408623,-2.024204821351514,3.0672517240878716,-1.8413002519849573,3.317414746841227,-0.3705821503771623,3.11216463203354,-1.902540661237281,3.679354635521607,-0.008944017359534212,2.982278749612718,-1.8617641496956692,1.956634482725559,-1.0559097671961035,2.618112133119806,-0.7743513305515553,3.226711368586815
5,2,-121.573130664793,72.44475088859124,-12.87183876274802,3.901713649098823,-13.9244190086646,-3.768767615419258,-10.60590731792437,1.7601848431432434,-9.56261150586906,0.4275004191305087,-7.1997860555691195,0.5550861107381493,-6.570397329015635,2.8857667219784986,-3.1221771434520496,3.0423301430827596,-3.333812996634239,4.643062307120758,-3.3867417979886043,3.6129422471609605,-2.8305303771522503,2.069880930240715,-2.8675301315259967,2.644008041701891,-2.5950063011747777,3.173497403865803,-1.241526970089944,2.2150225206311003,-2.240077185881453,2.845862527200405,-1.9162262897380145,3.1103619238111215,-1.1680503913237077,3.1948536188509693,-0.9584795834373209,2.20723079986839,-2.0150929853009245,2.473940855909792,-1.345590797960479,2.5824310650455167
6,2,-107.2270565277984,74.80334658898143,-16.522610421095887,0.06831129059128901,-16.84248202482388,-6.459784163755272,-12.737765049176463,1.0026618852914826,-11.235590109303159,-2.599579815762371,-8.711520148595591,-1.2184250566333863,-7.192075183903834,1.2092205261939701,-3.9121403163939816,4.034588884232869,-4.342546283130422,1.9353737333111063,-4.698547837185868,2.168156077319508,-3.593771335268959,2.276525823550223,-3.2702533876536344,0.8880348076767174,-4.047970602773111,2.316644496234888,-2.750111668346434,1.380030949990187,-1.7361595043493108,2.81990994339566,-3.159486602739687,1.538421079916275,-2.6698479223922855,1.2641340671732841,-2.3852351243487364,1.6789723359162698,-2.2298377352006558,1.5032610444206118,-2.8342230188081303,1.3189387051138126
7,2,-126.97629337666302,92.93269367341668,-6.3677433254171,10.584756581984653,-12.120159243569221,-5.073757201969338,-10.056971583399987,2.3561573052808087,-8.934358522257384,1.1035190088543083,-7.882652327154256,-0.3488330871707357,-7.968504511116214,0.9977406030490451,-5.9486404753232085,0.23234237094433938,-5.644489081409185,3.639833518069758,-3.0780639124371816,2.1551580546332247,-4.812529068763686,1.3852887860631904,-3.0264661250168103,2.3106043213471006,-3.6244727748336087,2.1734675181719165,-2.10169259984011,3.506979793982545,-1.9110854656945357,2.3741951434120856,-2.9580113663693277,2.1514341871544445,-1.7382121657952558,2.3045043001855294,-1.2434544758093087,2.810399123496058,-1.8581040837962945,1.8006745996305438,-1.5361462720127548,2.581230877240135
8,2,-143.83420912842152,83.80903704384154,-9.969616092987623,5.18071127125462,-12.247848583911605,-6.788454308094849,-13.157700582466516,-0.21555571676752025,-10.564545853159034,-0.02838815342189641,-7.8619839810743555,-0.2859610916318446,-7.611009671202398,-0.36823597277395026,-5.927881257778409,0.7682464728900982,-4.957419210995114,2.460110790678831,-4.737691694614118,2.7066024183827597,-4.117051228569707,0.9182328944293786,-4.444209028469267,1.5215250026256124,-4.149139091904873,1.284481447525571,-3.070564152981852,1.7516312824314781,-2.8412195824914788,1.8326946638641228,-2.6191017426482563,2.0844984492968917,-2.3019357523222252,1.0659893310885604,-2.890227441576347,0.6852670508519908,-2.9519978506887603,1.272609760813393,-2.763171515919325,1.384309530165808
9,2,-139.05580962048032,94.80193923118296,-8.843550911152642,16.187553523419794,-11.769970102909133,-2.8294557201451065,-11.156515173678798,0.47211641186193976,-6.439846359088382,-1.7958030017270608,-9.665859845588818,3.6592080899073203,-7.436267127883494,2.5880635060649766,-3.4151585712942376,-0.395471745847953,-6.251590383999305,2.0184822150045565,-1.8315511712058994,5.32544386313888,-6.057255974764426,0.017278238353386773,-1.5928768038961232,2.836959792126908,-4.744191519551994,1.3511229408586554,-1.68220761466413,2.193006199177428,-4.740033512021444,0.527948767707588,-2.404655447221833,1.7969817840620053,-3.473155355617723,1.0123413714991927,-1.8334078756248902,2.1343043800373422,-1.8533053786048788,3.264639049975507,-3.21465749361893,-0.11884275173408591
10,2,-103.34912314819185,86.01680375724249,-10.31911470363734,6.382927132287335,-11.570840510241027,-5.294463372515221,-10.700599959413506,0.7842402451442023,-10.070965721722974,-0.4281086381836091,-9.075668045366655,-0.33217807265574933,-8.646416648107634,0.39406758591077157,-5.918165232433922,0.9324866548806294,-5.344786708621692,3.566689951317856,-3.5321423268052365,2.2353401729897815,-3.977913911319025,1.6021493002147378,-3.0253038501063,1.6740407266659267,-4.08804068554897,2.330098793322335,-2.689685802733512,2.3850117971201903,-2.737196926371403,1.6460637634396191,-2.54608592768362,2.942987493149959,-1.7015001683441586,2.658012613176682,-1.2742956794048284,2.3017013927003256,-2.2825011527056835,1.3549280798922567,-1.924866500281074,2.084851001452433
11,3,-492.9287869277083,83.65598450284723,-11.691340801033556,27.45011334209962,2.248420582692332,0.5762163449396078,2.617144873412969,-7.9308352479110225,16.225755257828105,12.753922636944372,-20.899362166097575,15.355357960299667,15.190033483221207,-6.0275997057877415,-4.058902155752075,19.810099707785994,10.993826308488321,9.02459415396213,3.4278723353355014,5.787148784582168,6.668258429418224,5.223860840343164,-7.85156269203078,7.814228493382333,1.821557515252315,-4.6228736293225685,2.04152788715442,7.1415075674306765,-0.26535281664274735,9.127791811744329,1.2631434329172337,4.735175812823385,5.172946914155882,2.853684434157295,0.04425077844287146,6.627254556897418,-1.310098128773355,2.2516579677176782,-0.05384782485052717,0.5642442816202978
12,3,-482.66740065302713,96.47472427436193,-6.668498141947558,25.683884536489316,-1.9176276064726725,-0.7780514253282527,1.8472252383251009,-8.221227005839113,18.485963240760718,14.559886293441657,-21.436745880677936,14.380990796422477,12.967758673365749,-6.220224852978146,-5.986129169551009,16.859451012245763,8.43353175672714,6.432934248307946,-0.2939255986623119,4.582680991193881,6.0820082449919095,2.9987751225288957,-11.284143402573394,5.116252181184967,1.6225145104825798,-3.0651633279705766,2.226909200118554,6.8877914426609035,0.21755175927966441,9.328370551475091,0.17256006406618088,4.215602904183928,5.3181007033694705,3.9736596416457566,0.6510033110540088,7.651990479042225,0.7188016504349047,5.5185684894771025,0.3811272489613421,-0.2773284360607564
411,0,-291.02659651680364,233.39186459313362,-4.706765534300614,4.678105427532292,16.55189447497722,3.6402363867042564,14.799574229817125,4.4662314511305885,4.335026101007022,8.880611313423305,3.2068632105290678,3.883348835911187,0.9934518212660692,-1.0560032299061317,4.937802276556224,6.915663979387428,3.2314522410483373,-4.608089518679673,-7.58890372033469,-0.5969452752860881,1.0883137980208502,-1.0095548086594364,2.1953562037899768,-0.7773716557369901,-6.9697778590627735,-6.604772653940645,-4.632901282352041,-2.000190483341046,0.30951647401011484,1.04093820613044,4.5552599245578484,5.635778926976043,0.5747173821016012,-3.730621007070156,-6.642392911983032,-7.9270190879320905,-3.405960012989497,0.27726809180167133,-0.35010772805696727,-0.017237759116626592
