"fileID","classID","mfcc_avg_0","mfcc_avg_1","mfcc_avg_2","mfcc_avg_3","mfcc_avg_4","mfcc_avg_5","mfcc_avg_6","mfcc_avg_7","mfcc_avg_8","mfcc_avg_9","mfcc_avg_10","mfcc_avg_11","mfcc_avg_12","mfcc_avg_13","mfcc_avg_14","mfcc_avg_15","mfcc_avg_16","mfcc_avg_17","mfcc_avg_18","mfcc_avg_19","mfcc_avg_20","mfcc_avg_21","mfcc_avg_22","mfcc_avg_23","mfcc_avg_24","mfcc_avg_25","mfcc_avg_26","mfcc_avg_27","mfcc_avg_28","mfcc_avg_29","mfcc_avg_30","mfcc_avg_31","mfcc_avg_32","mfcc_avg_33","mfcc_avg_34","mfcc_avg_35","mfcc_avg_36","mfcc_avg_37","mfcc_avg_38","mfcc_avg_39"
0,3,-435.7275868201186,58.06896325293887,-3.227312734043426,-19.797559241352197,-20.758090170597338,-22.4302791347394,-19.743188262998398,-11.364551853520656,-9.9842919303086,0.5325605102448118,3.5230268073679625,1.4291590127586957,1.4617499394043663,3.3845868280064746,5.223394056324892,1.6884328535468498,-3.6082700679627973,-3.5982976556694513,-6.446496250939763,-8.58338540321699,-8.426160899864037,-4.6301140540851895,-2.1351073145636907,2.4701861403023186,1.7548440044676645,-0.06406185969734828,-3.188932973040018,-3.4033102250623783,-4.2260655111047605,-3.9440164513431517,-3.1650291535895407,0.5706933085268205,-0.649515248367061,1.094764757763565,1.1045054505206415,2.121800862637158,1.348025576535056,0.801226158290134,0.20011792375834916,-0.7283868696715171
1,3,-383.3326624728003,79.6064200000022,-16.785748802026507,-37.56254478532695,-33.06284967146925,-30.332190306855654,-25.518687362338266,-12.742854641969647,-12.65866215442238,0.7392146968612516,4.641998963515213,1.9065483006816901,2.4154780121468344,7.765937957817202,13.969382140032616,6.362013413998341,-6.50856111163648,-11.40121980954739,-11.168329278753239,-9.897035106554037,-5.71851782894906,-2.329708462823631,-2.122535679932277,2.36412904563361,3.988552982888056,1.7555926591251396,-4.129551392517188,-5.002411149049948,-5.489724829258652,-4.077543598559006,-3.15288237869366,-0.1425539431348786,0.1459873774259642,2.07520243100197,-0.49937189059778014,0.9958169597735113,1.3554327954802967,1.4699677310292756,0.9403296934590993,0.35902557320808387
2,3,-388.2852366571159,101.3929980955237,-14.364290562022044,-39.606441622525836,-30.034796015110892,-33.93528695540361,-33.96257819898296,-11.942669006249817,-10.003227230843489,1.577392285954732,-3.5718885315639097,-5.331562110237586,-2.8381173562068938,6.972788843043102,15.089686386056485,8.060421715738311,-5.447844932521834,-7.521006836314387,-9.136092070057058,-14.6844891583628,-10.399438607488825,-3.334945947518457,-0.2652541596648068,2.5750247276306206,0.4299084448203052,-7.077824127894564,-9.086986691591317,-3.301642142671293,-4.440948100193643,-5.55757150201789,-4.598609560839478,-0.5678797349211215,-2.056141193590747,1.5846314806722852,0.5595901927319407,1.7029706576647405,0.8068735413758172,1.81594594214125,0.6795355673104282,0.1063009019443445
3,5,-103.55603520496753,98.77210404778145,-52.46377453001654,14.38145474317296,-18.581901468305208,14.469865926750625,-13.95778309960687,-11.008078228918214,5.261954235846615,8.267115219872391,-4.201886271642339,3.9590521202119895,-9.237231422661784,9.714070277755932,-4.52357387642757,9.640366928355096,-5.039415249761826,2.6011767767775282,-1.7965646435191343,3.5381717695065613,-4.728264711856888,4.504364558972294,1.4353867128817352,2.7321400020466355,2.122814978540062,4.344365089945284,-1.4038401395886877,5.307538441814539,-1.7379490571430039,5.4297276210446555,-0.9578872754389698,6.657197380712744,0.3294340752026488,3.6969940129123153,-0.49379168369669246,4.201533406151901,-0.6140341833020215,4.03550696981955,-1.8586516750886029,2.474826619807903
4,5,-98.45562360145809,93.44831429816102,-44.43986208177851,13.271291025601922,-18.959724634449074,13.75963185974924,-13.57473367115349,-7.270499620967589,2.983156661238203,9.227553333311075,-8.542458301258277,7.292438305282048,-9.06265156155751,9.049080174336712,-5.450485021834557,9.998299231127104,-5.533688591526763,2.100347683608077,-3.699835533630046,1.0919772318875545,-2.3203694581657355,3.1440024099022414,2.7888063447156477,1.1052371102504288,2.0570256500970205,4.040428328748216,-0.6181310102945804,5.9398225529717985,-0.8499320005077092,7.472231508194613,0.4531788467928631,8.793718533113491,0.5449933197402541,4.495957133252105,1.1125143600174237,4.367765816205746,-0.9192583703149253,3.8721411933843752,-0.7956562735964318,3.63253716211898
5,5,-96.99445245668298,101.92246027426707,-45.48737100552244,9.76410546023141,-17.926233784142056,16.171955851390283,-8.76754290859436,-7.601084513391609,1.630997779804907,6.991538923613266,-7.046302696351684,9.745951893441346,-10.08127448071189,9.365506245030648,-6.90477021816302,11.507855353223787,-9.789888694436645,3.1820525295853415,-3.4396934044445024,-0.004372973618490309,-1.9483370618223332,3.026840083305182,1.0642056897820658,0.8684165943109114,0.6206565960317622,3.12249385769588,-0.5060193836142459,6.503649735478546,-0.45671135332002344,6.340147808096014,-0.001928345743818807,6.0068499221294855,0.3914475053701877,3.608297932623646,0.9991121930066034,3.087676367020911,-0.9451118633204842,3.4073137942589677,-1.2360839976792375,3.4340343857314926
6,1,-202.0667347857105,146.30434807203312,-54.23313100984396,22.38769780349543,2.3811766609332317,-10.508973658190943,-6.498252140116199,1.1225091072471491,-19.303967335152045,4.653833200402825,-11.571926633222736,-7.141667202448039,-4.064720607036496,5.338412858491553,-0.8341647697699062,6.141512720896033,-0.7612240859468499,4.710964282989346,3.3968614822951433,-7.685968815900452,-21.613865417560895,-15.282291744625441,-9.330473018480983,6.699779913719372,-0.5443233953142315,-6.379113204975454,2.326964599490873,16.920290259695935,1.4043605405921942,-17.08538613082661,-19.656028031821982,12.275418880225986,18.73101958146811,6.610130729904138,-6.19931587092421,-0.8304177132788723,-13.074810109421144,-12.32862884701429,4.4465276599243735,17.064825189531213
7,1,-202.52115383698302,155.06408066359563,-64.40374677664425,18.507646638715173,-4.271241001085828,-16.86353826205719,-6.0790434637557595,4.268300306226667,-24.612831079528434,-1.4081186544321227,-7.311324128148393,-11.084362384339393,1.266182496627082,11.02495021539865,3.3928564517891435,9.341676040499781,-1.610177169106353,7.74375788785395,8.862075328934322,-3.55300929668656,-19.56352521911721,-14.269429842569256,-11.496299532648546,0.7561740550654134,-3.785383216896782,-9.650504516778586,-0.5083071843921617,16.799944654684985,3.051858026521773,-19.67845144774514,-19.65470962297775,16.03990877295877,20.975200216004772,3.4792689998632866,-4.586552533560981,2.5260670362666406,-12.730889396041018,-10.136464790092013,10.605479659124615,21.279298140178454
8,3,-243.19065759570506,157.25079939352725,21.035382565981507,-11.131875469800342,-15.600724524604077,30.742476420138395,-21.054028538793983,-6.345208818292242,5.519767440337296,-9.130479246525985,-0.370770232579792,2.13588406210303,-0.24452328141885923,-1.6048966521173007,0.8199149732319752,9.48179983553667,20.915690955002685,14.825225303325315,4.309944057490533,9.143732942828727,5.193251209861505,0.9628523230762795,-2.7389477638685156,1.6075744940970305,-1.4463891574870178,-5.302683281953763,-0.91970902587991,5.525385752210643,-4.783161672966189,-0.6314668926005469,-0.2997498899713654,6.452543027750494,-0.671784612472401,2.5443664269635162,1.9040244985087107,0.29886432781783856,-3.5602252499357783,0.6520422828065928,-4.2805208717332235,0.40237046518320246
9,3,-253.88156249806462,137.62263123184982,-69.1532641570636,-63.504322485136214,1.935572928014122,-21.628285642169644,-3.3248697061985517,7.539786855093355,11.851653807496554,-14.430586472379694,-15.169783082106232,11.086901724682535,-6.00834018658243,7.512871601421054,-4.208441312457237,7.944138386311487,4.955754986953083,5.504417811149545,-2.7161095306150056,2.9258909467856804,-1.0008354994005113,1.9417856843607397,3.346525060791792,1.5408197444743044,8.05710843529079,1.560029402514104,6.331206575392488,-0.24647165716563701,0.6994171819818737,4.326767111189221,2.333445320815553,5.068394995975614,-0.736028635957994,0.9560772980411296,1.4051959411951496,5.664166706666031,-1.8317050444159295,5.885132273352717,-4.077553869742585,6.5783447647213515
10,3,-331.3648467110794,140.79919995333063,-12.51811223865458,12.594492800291594,-9.011999595764244,10.650915323440126,-3.271614951081616,22.496814555931586,0.4674898863985466,14.111827420769133,4.33831300410437,-5.740267864403336,-4.835635657324475,4.0385331950127785,1.5983311625655117,1.124796908585889,-7.48989155148726,8.931912892984753,-6.820542142741421,3.3591729504494965,-2.76783811321786,0.8154087746377895,-4.42451199100425,-3.496293022054569,-0.16347079203738726,0.2598410099473079,-0.8224718529197071,3.516572238062643,-3.4935366101960184,2.224872574484851,-1.4886846530964928,3.867906852518008,-4.882550939845615,1.125594919983016,-0.8245262508099642,-1.1061044379865896,-2.1509640002616273,1.9086119465199913,-2.331628130598568,-0.263771624174005
11,3,-350.4158764734641,156.95888036452075,-16.823007604217775,5.717694891478878,-5.462840185660572,19.15761553386636,-8.303948769904096,18.917928136768136,4.047550514668645,12.149668794816627,0.5545561843950165,-5.182384826957553,3.0451978672252626,2.5594869953795074,3.0681397324129516,2.740342195429167,-8.423994106471413,7.21786217018883,-6.859690183356515,2.3972762993141883,-5.8808753726037155,-1.5093053777001357,-4.6691764199206,-5.146889326908198,1.0032292107326823,2.3119619902001256,-0.20671281331551075,4.277235489794446,-1.7334047409281295,7.155317532398673,-2.2640853002740755,1.4846766281542991,-3.4863120001975103,0.2144737094179123,-3.7328799128315615,-0.9390129499319368,-1.1101481980344081,0.3651519477346796,0.316923545871579,1.1818452867437388
12,3,-408.58096284681886,154.12512124088997,-18.314402972117247,13.302788946142945,-5.712430421556006,19.275893402163398,-4.388890451613377,17.437665261949277,4.203911510771871,15.63220365092815,5.293791618791148,-4.664606566820307,-0.6437138027657051,-0.20473708666583545,2.083880071183708,1.157792136245573,-9.274585325563534,5.054976396838736,-6.166042939318333,5.886881923532151,-5.330153621671343,0.698162832201059,-4.1069050827103775,-5.283137521751788,-1.9446929675287408,-1.4206264020621142,-0.6939007626525383,0.5112748027883794,-4.591874162033079,5.31930060904937,-4.056649903173362,2.6050745608955816,-2.52741169057947,-0.2519553875760628,-2.248496907638284,1.9935589630576862,-1.3090692399720003,0.36959897268615066,-1.2879853705256359,-0.2313363146516648
403,0,-433.4030759525834,135.4976376764437,19.689111132475535,33.451459896073295,13.338263669997032,15.952031712553072,5.731850099038417,12.588103840852547,0.7902188203867658,7.850209198417007,3.292091022476867,9.132933631597822,3.924498753570288,9.56032783447094,3.9572070671828787,8.30765354519131,0.7814390302125198,4.201557712641612,-0.4290880663008783,6.1574044434132285,1.871499859391024,7.817995206741296,3.16901430154741,7.032863898386082,3.1103194556269167,8.34000710406256,3.028332536908691,4.216527742935363,-0.251241920262531,2.8600364210329383,-1.259914841259208,2.6194676447014866,0.21050343207038832,3.5370938851066356,-0.1863859350305804,2.744448049401818,0.9029461722048324,2.7243827165401595,-1.314299688834316,-1.1404444373287428
404,0,-433.46584858721195,135.1885771909624,19.538754192962283,33.18155423838154,13.22915160273746,15.766985937876873,5.7824943651690495,12.581381241601884,1.1679571732915652,7.86466680868171,3.1805649957768134,9.275066804610809,4.25970958944146,9.786011081453415,4.2903663142589386,8.358211184452026,0.7830845249505559,4.315800908288416,-0.18163684508701508,6.2492053610794835,1.7729075634461018,7.607619782067143,3.118710120777072,6.748262334711919,2.8676770303154284,8.125348825958204,2.777158041835924,3.873195632316589,-0.4112350205993115,2.591406238226074,-1.4613212365501513,2.291685059826186,0.08482197183005857,3.5669391396025465,0.057727277354454105,2.8763980615961833,1.0916471229563263,2.4851621579587007,-1.622945152162626,-1.158463703011132
405,0,-433.5108683409861,135.29037273273676,19.240435970355424,32.99747597847706,12.930060442968433,15.950000628752921,5.680350258826917,12.397961585278479,0.7544784255808367,7.701498525354559,3.0985318361840104,9.653182656128253,4.4475670398881295,10.150009020969975,4.2503582382162,8.411403194405805,0.5479418976623159,4.445780673142182,-0.374451341162714,6.354313922447701,1.6951555951552597,7.9220732444626005,3.208001675274555,7.123191275856194,3.006622748049089,8.341640615511638,2.718671919907924,4.0145698582236236,-0.6059201264261803,2.798193913298167,-1.531613857180059,2.384074068423958,-0.03701408355202971,3.4049166439544765,-0.2914340135109462,2.86534097959651,0.8658500142911887,2.4554599326341737,-1.8424431884707286,-1.0819611694272424
406,0,-433.253934889802,135.40725486082766,19.780203460820783,33.04642182373198,13.222885196137849,15.867412539723635,5.936871681711684,12.409383772777922,0.8475969397702539,7.665535458062848,3.446976535845587,9.364599432472836,4.35347207913208,9.601857198690668,4.000330378452902,7.9749752023264175,0.7052095747021896,4.2223995015649445,-0.2358560858469681,6.209728410722996,1.9409824036213064,7.970851331532176,3.528412773522005,7.188438659587525,3.305221142691409,8.341415252826568,3.065422078088514,4.228180458644332,-0.24495991347199714,2.893699905759001,-1.1609259260764133,2.468526219697837,0.16427028384383982,3.315700955820863,-0.14055088981193972,2.769808934484224,0.8794853444828824,2.357881557777251,-1.6293569553179434,-1.1701267299018288
407,0,-431.691409493381,136.55733938561897,19.917848046701145,32.819621676674714,13.19897302596499,15.467408288464686,5.955495715261928,12.545714060279082,1.6030997878138566,7.921561021465448,3.9653832542119973,9.295583076234417,4.118041496466491,9.484455659185267,4.272288834376396,8.110001453170119,0.6877594035269938,4.129885841611928,-0.343292045042145,6.003975155507466,1.8981348096894108,7.496025561367225,3.199934388353258,6.727928655859567,2.9753068486635423,7.738742813803383,2.989477722985193,4.266097391584475,0.38951089972817377,3.221151965906839,-1.09628365288103,2.1611272564534554,0.1989611226769103,3.1626053916165024,-0.03924747596422901,2.4126206365224636,0.7876393346678016,2.0865982979816162,-1.6593247951195598,-1.1623910285012888
408,0,-433.40270672849675,135.66896331162036,19.880224734500835,33.38642271265232,13.417280277329517,16.076017117449652,6.026990194392425,12.891516359512837,0.9946001192730161,7.903956520841416,3.330323314397159,9.061248684458082,3.8014182713530373,9.163864497514181,3.7594325308838403,7.925316751845726,0.6293550783657977,4.0939164766665055,-0.1722964220913291,6.104192577685813,1.7292724262459926,7.777646143690039,3.229340822118903,7.278393105976006,3.166284991078377,8.334338627938763,2.981973569228505,4.063108028959713,-0.5110921677417049,2.807462856732696,-1.0799995562692468,2.6753182039189083,0.21605598461156325,3.157036799277681,-0.2850973618743798,2.7042645719079292,0.9616252523193363,2.4987580701964,-1.4227351357185867,-0.9723170222972836
409,0,-433.38648674477065,135.63267588631751,19.736550316452533,33.45495720390785,13.37007071903276,16.180595745079042,5.9637180243361865,12.875769940752516,1.013370181839129,7.916712920596199,3.019702871997973,9.247863796312107,4.009716673675066,9.591463868925755,4.010131304847678,8.186794595881537,0.6696310568420831,4.3170034244543825,-0.2492948868363817,6.015172148229411,1.524289736892299,7.655805862744163,2.9735933084813237,7.282201812474242,3.1130584716120673,8.248940135642137,2.79584101155425,3.7949080898505265,-0.8828550892119599,2.6289532646378078,-1.3221360371984472,2.566644594928588,0.12590442670762805,3.281699221159003,-0.20834202518600792,2.810260163900789,0.8552863468380472,2.597155865570267,-1.2568907828073175,-0.8862668862723535
410,0,-433.26454946929886,135.33003255830337,20.04862345661518,33.357824054248276,13.577048036503689,15.843271038076548,5.964487511212145,12.381876971466692,1.0960417488422456,7.83382555505202,3.1918604234215846,8.85302152309368,3.9830653184576463,9.464958927907261,4.232056016419001,8.245333548280453,0.8046478328835655,4.126962642012472,-0.09896433611857205,5.828631724819629,1.7843837067743364,7.533080897339657,3.3587223756259053,6.962760514816307,2.993670493917464,8.07925196132593,3.5031459253547452,4.077624814012699,-0.3168282110611438,2.3077411540987596,-1.3295838039374703,2.352592310445997,0.3184624711443553,3.2786810764039838,-0.15820815832070906,2.514756384444125,1.0135482685612967,2.5792762034915886,-1.0675571648040068,-1.0665208331567173
411,0,-433.19566269822866,135.50866972886934,19.985539472731627,33.34467649424038,13.587621338886416,15.841019382083928,5.948796350933014,12.44396861600529,0.9396972282633705,7.837822974095424,3.4799648674082135,8.801603286230137,3.761698291109673,9.182406046114933,3.9698503996799404,8.03526242494198,0.7722861164564963,4.067592029005005,-0.10609742006592647,5.994337388160941,1.879036926170509,7.702252739599123,3.5140775735388567,7.052718620056791,3.0429857606783273,8.24801181500713,3.5164263714187194,4.2910224299867,-0.10115655808048073,2.5319919892146645,-1.1089106517013803,2.496217073918948,0.3480362894407884,3.209772392348935,-0.3096983252330462,2.4749722296109895,1.0753031118614198,2.41160392220589,-1.4066155289994362,-1.178780218721791
412,0,-433.3495308148844,135.4265952763815,19.996408677981947,33.36577202698989,13.264568111956667,15.581511326145833,5.899793640224327,12.536907293507316,0.7702994171011933,7.609851234183239,3.3026250955723824,8.908348304098602,4.010654448002239,9.485491354199219,3.9466058328911724,8.055618742402661,0.7420385214797486,4.073473722306385,-0.2388760302844155,6.0949195390799575,1.9590809965603309,7.925886949082097,3.281166637174572,7.132742320302044,3.3258794171649684,8.399313266088095,3.072784147913759,4.132814067000932,-0.1365138223069351,2.9045470024741062,-0.9814764720547123,2.606552987286916,0.29465914753072103,3.503505932506463,-0.18681875162569297,2.581606005556563,0.9103208856482384,2.449752286129144,-1.4851899405353015,-1.2637299613688504
413,0,-433.5482961355787,135.20455414750884,19.492032901193436,33.248288434822534,13.133778067309064,15.917547411042253,5.620410264943761,12.535965772411632,0.9775647924789946,7.7873817318177,3.1899138328157286,9.546422375693549,4.358536812326777,9.960095513205248,4.247599255441655,8.520404384853316,0.8056610136246931,4.2707464198149045,-0.3875202583197559,6.351803734780261,1.637752304936983,7.6611460092913015,3.1266974724998833,6.875767933204463,2.7899510023099974,8.222361357422498,2.8714099457664846,4.063142795361143,-0.5176872392791931,2.7754847008425565,-1.5187788232068153,2.457071504032723,0.18522455151743147,3.7024795603585234,-0.1142545033223531,2.9513785800452808,0.9526462677606837,2.609395376443009,-1.5531779145500353,-1.003018818553904
414,0,-433.26489563001104,135.10847045319585,19.476719634160027,32.77444669699766,13.178558757933706,15.774250885033336,5.936950427093477,12.415756315839468,1.0500209814578136,7.646019062510884,3.2682103191454415,9.440721258088827,4.605294435730128,9.864047221758494,4.140251480820137,8.184584601223012,0.7897471069361506,4.316222327398502,-0.3834249358022128,6.0621127972176065,1.680066230734613,7.61560536435811,3.1658432679663684,7.1400419255660434,3.3492338946431603,8.27360851679429,2.877836038870868,3.9255615271426127,-0.5959897167795364,2.637729746711838,-1.3572097958060367,2.3437617027752355,0.12241329110013398,3.294151753557525,-0.23248479931335733,2.8696991829754976,1.0517685653829205,2.470000379519454,-1.4864144960186987,-1.1841049893476372
415,0,-433.3694619484025,135.67061277027634,19.68735919796699,33.40724898456595,13.263271277484046,16.190921180962626,5.967520450670428,12.9375039813437,1.018685647164646,7.956890617845042,2.986204476988459,9.286479361609581,3.957940460670155,9.637347639712868,3.9334882853874666,8.196001744760956,0.6003559457700333,4.369834851243944,-0.2389512702295153,6.0533802643901575,1.4864884164394965,7.645498524324748,2.906374344426937,7.317603860975075,3.048679260886025,8.286575649017978,2.795415901173964,3.8384137999484014,-0.900563126652439,2.6719176447016046,-1.3502444548682726,2.583592286858616,0.0267217193612823,3.245942164815777,-0.3522811086662645,2.8414619155372405,0.806446118905906,2.6753340522649283,-1.2716403196755044,-0.7794534634976317
416,0,-433.3428289741832,135.7546002519733,20.07759918248569,33.44181562010834,13.436061523527009,16.15953662275309,6.061242692199952,12.839975291850362,0.8632293135855509,7.831283019289129,3.1441254012924995,9.063167479563496,3.758545048005361,9.216487060844658,3.825329001494476,7.978313399628813,0.6194593831529107,4.109287044791008,-0.29155296508179657,6.089571400348087,1.863671279286676,7.960970400515396,3.3122939774698517,7.318348162727228,3.1690706900026653,8.363384100778388,3.084976214440315,4.115321013132164,-0.39082123072509883,2.7873955751129054,-1.104666227165732,2.698307709843798,0.22463623364373156,3.2393090961660596,-0.17975220533754566,2.6722508154632445,0.8021185709274188,2.61000053328455,-1.2845532120615604,-0.9176620895670583
