"fileID","classID","mfcc_avg_0","mfcc_avg_1","mfcc_avg_2","mfcc_avg_3","mfcc_avg_4","mfcc_avg_5","mfcc_avg_6","mfcc_avg_7","mfcc_avg_8","mfcc_avg_9","mfcc_avg_10","mfcc_avg_11","mfcc_avg_12","mfcc_avg_13","mfcc_avg_14","mfcc_avg_15","mfcc_avg_16","mfcc_avg_17","mfcc_avg_18","mfcc_avg_19","mfcc_avg_20","mfcc_avg_21","mfcc_avg_22","mfcc_avg_23","mfcc_avg_24","mfcc_avg_25","mfcc_avg_26","mfcc_avg_27","mfcc_avg_28","mfcc_avg_29","mfcc_avg_30","mfcc_avg_31","mfcc_avg_32","mfcc_avg_33","mfcc_avg_34","mfcc_avg_35","mfcc_avg_36","mfcc_avg_37","mfcc_avg_38","mfcc_avg_39"
0,3,-209.93579486787135,63.42262762489735,-123.69024251988644,-60.019205097096844,-14.457384512900349,-29.090642609042586,-4.251178028795511,12.419749093528887,12.739303109767528,9.05396662120843,-6.808077868403172,-2.1365587485770923,-13.349952333127849,6.678025257013404,-3.1447942953369092,-3.6953925115870976,-15.768194593555295,-0.38718634211640957,-3.2507932837605473,6.490812440774733,-11.35261306389721,-7.688302373688846,5.416354417731047,-2.7029934660312107,-6.279981388476112,0.45257505661949715,-3.879338719953099,5.3696898673383,-6.664162889512346,-4.4549179716677,0.39725508247052155,8.100587533937547,-1.0730526476503335,2.7207086970333827,-6.713975274441718,-1.879790627877327,2.012208576954902,-0.6625420008994362,-1.8982311296676218,1.354952485888162
1,2,-417.2911029438604,100.14850781849512,-43.86925183934183,51.9531099418939,9.044406746757456,8.780205943926484,10.375921566643129,2.7313879838490753,6.175258934505435,5.065143136980577,-4.370660905099083,14.675568137429428,-3.5299765229488513,8.043687889345854,4.8214679852292734,2.613327006920529,1.0505782368178318,7.758824771292897,-3.1387537112344304,4.103150765124898,-0.5638869488700324,6.830623878266994,-0.8079898688236297,7.228635382145343,-0.7989792890896481,0.7539617442608134,-4.1683395762073925,1.2598148456013014,-6.396233479766628,1.3227206375535998,-1.6741156891709035,2.705458948793294,-1.922357853778372,1.159320403600036,-1.21415779982266,1.2042276642257728,-2.9931970990586674,1.9851357523332616,-2.078255768841515,1.9851763991724485
2,2,-452.77459203741495,113.24301322775123,-38.50155353543575,44.06280964918077,7.760896660354475,16.246235007723765,16.062387048916918,2.0901380857793215,6.0153416183642685,4.747480422623744,-5.994339520652481,9.115462625587773,1.0972695917366129,7.409478923939513,3.0221184643141745,3.6219113458388223,-4.341920026410196,1.538958096102037,-0.813196102790682,10.0770430932786,1.813808256176888,5.97481395443413,-1.0811215707989947,2.3307694055074073,-3.4188444368814777,2.5568427420372606,-2.7493333898922416,0.7071961132883976,-3.357366171278753,2.833578426544629,-0.3883860752595707,0.2522508895864143,-5.7055902201085456,-0.37131808570892866,-3.307570079310585,0.18318158941420817,-3.3944196163639875,4.14249946245484,-0.3791271738690301,1.0925037588839328
3,2,-406.8654073151673,92.06992801910226,-25.974571821558953,43.7142740944598,10.644524567111404,5.920062840794382,11.480075249591879,-0.7131369216425328,5.773805447354143,2.3498528656195754,-5.4781530386310155,15.074418790199555,-0.40841601826533086,7.850391557687937,-0.31502171921756406,0.34871426797940924,2.577377788666682,4.9855440702876574,1.5275387824530577,4.135988730083216,-4.625779322513719,4.974289041855197,-5.260557874787609,3.2587338637775107,-2.7565149528196753,0.7381091522869883,-4.185387152132006,0.7604344250879491,-4.849670188666978,-0.7817235327832718,-5.5163348799240906,1.7667022213505477,0.19149809878645516,1.8537961937469423,-3.2673587541997713,2.164540086027159,-2.544562265546979,-0.08294660604153482,-3.369403038339638,0.1356134340066073
4,2,-440.05149270663236,104.75279864094868,-43.601677873558046,51.623078777154355,11.323634812399014,16.809435580030947,10.85111557560257,2.3853266999486293,10.400182032360602,3.419037364581648,-8.1273250479364,11.25843081064861,1.300388122331793,5.528856434658154,5.7664829776937205,6.152901203432372,-2.969590992139637,2.7415332337925173,-5.3541411764048705,9.998422197884375,1.4536324304839163,4.882909011552021,-1.0863872560712928,3.8797559410532614,-3.0422845661747684,2.29435249043249,-2.1318602969506615,5.175624917359353,-1.54201978837664,0.6018231147506453,-3.4422121441464664,-0.36362847609526683,-1.4248018973766374,2.9614006129013046,-3.347919743178272,1.4107031664400886,-2.162863062110122,3.606248958828568,-0.43220447250413135,1.647151095174331
5,2,-441.53180591647504,109.71870812055681,-26.689871204449098,48.39772083532216,9.72019185678383,18.38436057513575,12.416454197231207,5.3781268159243805,4.7019798401933155,4.5596802903614195,-2.8898196176001956,9.297891469238174,2.3372668229404168,7.148301747832336,2.350502072728738,1.3272451063278703,-3.851312026069884,3.8115101205958144,-2.6478376855118255,7.179724097138545,-0.2775278788482935,4.158968808060887,-2.7930276276527333,3.464755447291902,-2.763049748296241,1.9425436024528357,-4.132348558068264,2.019196451144182,0.19859313566308756,3.43519100693562,-2.2792792442869008,1.0497237457395703,-3.794237918629591,2.500932666945042,-2.4900560316667484,0.5894323476127623,-2.890066175538334,2.0705149668153777,-2.034662007624399,0.3491711021197356
6,2,-469.74018073832775,110.13754159187603,-19.327608925541604,46.90915750834328,10.940432587640402,18.15201404243399,9.169607825436298,3.9179621235187323,6.067499967786832,3.804325298358757,-1.7749506143996372,12.81671721601961,1.987087820276905,7.071550709732418,0.6849704639827016,1.9633768589329434,-3.2727207507564233,2.5140177654125844,-3.3440801678013847,4.9153283390831985,-2.0489556947777454,7.478392295501353,-0.5903309270027711,5.322689141246937,-1.0604252785456414,0.9429514988157263,-2.417701172060807,1.7230331930074907,-1.7255385090706938,3.25700361219613,-1.085792857121262,0.785574460454251,-4.157451739582583,1.4810945345976951,-2.5093531479387,3.017118687140076,-2.1922132582211,2.5378366645059107,-0.17623161399502715,1.1816944542058754
7,2,-457.55464539641764,107.44755099544987,-20.03106512157999,40.81155021043581,3.9138657526420837,22.927257273790126,15.152619286546807,8.500835009708467,5.600753524799909,6.576335133828089,-2.8946917826289997,10.085036086368971,0.7318341957833397,3.8064687760423763,1.4438180768370654,1.3331732625878983,-0.7127243787763533,6.955715055643737,-0.7268709574257282,4.539153745678687,-1.6321722497107225,3.57265366681818,-1.8589079060911669,4.035863735237259,-4.170554389461506,0.8015862421529646,-3.210178270829441,-0.24754217742479362,-2.393341920158542,2.144041472861961,-0.6296218709060672,0.9916375838180809,-2.9080060735072624,3.217043866971136,-3.644541045483472,0.8144506763252387,-2.1909954365197315,-0.08120686904605742,-4.123322144235185,2.5717644999619367
8,2,-466.59131121370206,118.98792296873015,-30.715515592246078,51.30608474551095,4.394982073775918,22.382996677167657,12.86505766571527,8.002122773124478,7.454609024004056,3.8468903185839394,-3.023728637104745,13.757504770391202,-0.1298763753049039,8.819495426368501,1.0738915717545436,2.825269372925589,-2.231662842018921,4.053932372198191,-3.9770598579919625,3.8364566918852363,-0.8923939519229208,4.670803500359921,0.24528371006310898,4.4467964233603565,-1.280487354902682,-0.9814584464170708,-2.183763304704104,0.06756772888423147,-1.7291941997655749,1.2945302651130763,-0.4811986046121789,2.8000310766165937,-1.5164060489801692,2.170092514695794,-2.149683160183407,0.46749240801965375,-3.8325111860499366,1.4999665718340747,-1.9715677140131058,-0.9728016810022533
9,0,-49.616980375497924,72.41174065053163,-41.330675108993155,38.379981014659265,6.4274143299538755,12.190979204022932,8.226383567139056,5.914445741081292,-3.1810609258300286,2.3399289681193247,-5.14523774519719,6.337483643412341,-3.171045306970753,9.345349267323826,-5.108041306547459,8.447943836158824,-4.577280646165123,5.5039471008838445,-3.575784200181145,7.003700962993034,-2.979177289419073,0.6569486832370982,-1.1180197182176026,3.2910923489453663,-3.692495186154871,0.955954694949617,-3.7646049398086068,-0.5070859512670246,-2.078289026941965,-2.0481146734843647,-6.203182072598963,-1.794719738353438,-4.142106124885195,0.2672447288751906,-2.9028775572471246,2.075222196434598,-1.8027927183450752,2.9398132646252106,-4.615090675430316,2.1643406449014195
10,0,-46.568042000668754,73.88007656410913,-41.45579600764168,38.880885814280106,7.096443577119287,12.742514268851018,8.647172206833847,5.517420679830686,-3.8918331795811594,2.485423789351931,-4.581751626664212,6.207262789411693,-3.4674613552850455,9.569274807159584,-4.71275107104367,8.62244582490813,-4.548075697542578,6.089046500674548,-3.429423066665184,7.2180778709905775,-2.4572422313615374,1.05857152812135,-0.9913500572608587,3.7939363945750104,-4.131697434888729,0.9247588589380156,-3.4491623910766855,-0.5645474668541515,-1.875544615527422,-1.5564935506606419,-6.632250582014674,-2.747838360209208,-4.559381005497966,0.6871249240939469,-2.7880609009773982,2.225698672238537,-1.825397259750272,2.5872132241563754,-5.141442137538478,1.9283227282956217
11,0,-38.215480955707456,69.27162505629258,-36.77613227070729,38.01681177844894,8.708150778032477,13.10948719316065,6.409158531081255,6.314274806790476,-3.929378786424129,3.286666621381007,-3.012153429055674,5.703480370103155,-3.2313008597958204,9.80002292441537,-4.726511467162781,8.196043036834915,-3.207001589865464,5.252121941970104,-3.641945386839376,8.566677371131691,-2.1097094041141418,1.5775670105825395,-1.6931078690997654,4.269364042363709,-3.4599951397908066,1.1598474657296274,-3.85866884839268,-0.41286143374121015,-3.266920464253039,-1.823414470977473,-6.157217506438851,-1.4145819302836862,-3.3482095005616768,1.2194281117841135,-1.7374556584309715,1.7322559128003336,-0.247689497568445,2.766024379438945,-3.4470811791707696,1.2739582889485468
12,0,-39.13405032731207,68.85869962138882,-36.450162999448175,38.201893110229754,8.332194013701008,13.261347205536566,5.878197577025684,5.903742110589565,-3.682886023038521,3.0213968331305847,-3.15828243340632,5.928577105493846,-2.463090188119249,9.654385731598625,-4.728844614340101,7.883782086684258,-2.731095540029525,6.169502392572982,-2.9336884299449713,8.69565481854686,-2.909282853099297,1.1491923355425169,-2.328088155231555,4.421231992686569,-3.421700108411795,0.4235183896660516,-4.694036952211198,-0.6440501728762653,-3.6861430247583136,-1.1256989188301327,-5.971004794289781,-1.3971852009131827,-3.552700665230988,0.6031735882429721,-2.195536621970583,1.8901042532095425,-0.488518210981675,2.532570095161826,-3.377278365803864,1.7869753922155793
